codigo_ocorrencia,classificacao,tipo,tipo_categoria,tipo_icao,latitude,longitude,cidade,ocorrencia_uf,ocorrencia_pais,aerodromo,data,status,relatorio_numero,divulgacao_relatorio_publicado,total_recomendacoes,aeronaves_envolvidas,ocorrencia_saida_pista,ocorrencia_dia_extracao
201208061806458,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-15.7941,-47.8879,Brasília,DF,BRASIL,SBBR,2012-08-06 22:02:00,Finalizada,***,NÃO,4,1,NÃO,2018-08-28
201708101954379,Incidente,Com Pessoal Em Voo,Outros,OTHR,-15.8711,-47.9186,Brasília,DF,BRASIL,SBBR,2017-08-09 02:16:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201401113235090,Incidente,Descompressão Não Intencional / Explosiva,Problema Sistema,SCF-NP,-15.7941,-47.8879,Brasília,DF,BRASIL,****,2014-01-11 19:18:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
200906014832005,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-15.7941,-47.8879,Brasília,DF,BRASIL,****,2009-06-01 23:40:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201510057745214,Incidente Grave,Perda De Componente Em Voo,Problema Sistema,SCF-NP,-15.8692,-47.9208,Brasília,DF,BRASIL,SBBR,2015-10-05 14:15:00,Ativa,IG-133/CENIPA/2015,NÃO,0,1,NÃO,2018-08-28
201312168198322,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-15.7941,-47.8879,Brasília,DF,BRASIL,SBBR,2013-12-16 16:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201012082219340,Incidente Grave,Falha Ou Mau Funcionamento De Sistema / Componente ,Falha Ou Mau Funcionamento De Sistema / Componente ,SCF-NP,-15.7941,-47.8879,Brasília,DF,BRASIL,****,2010-12-08 22:00:00,Ativa,A DEFINIR,NÃO,0,1,NÃO,2018-08-28
201006022025561,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-15.7941,-47.8879,Brasília,DF,BRASIL,SBBR,2010-06-02 12:20:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201405193532641,Acidente,Colisão De Aeronaves Em Voo,Colisao Decolagem/Pouso,MAC,-15.7941,-47.8879,Brasília,DF,BRASIL,****,2014-05-19 18:00:00,Finalizada,***,NÃO,0,2,NÃO,2018-08-28
201609281057514,Incidente,Outros,Outros,OTHR,-15.6531,-47.7914,Brasília,DF,BRASIL,****,2016-09-19 18:30:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
200903199901372,Incidente,Fumaça Na Cabine,Fogo/Fumaça (Sem Impacto),F-NI,-15.7941,-47.8879,Brasília,DF,BRASIL,SBBR,2009-03-19 13:44:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201304131652552,Incidente,Colisão Com Obstáculos No Solo,Colisão No Solo,GCOL,-15.8692,-47.9208,Brasília,DF,BRASIL,SBBR,2013-04-13 18:00:00,Finalizada,I-067/CENIPA/2013,SIM,11,1,NÃO,2018-08-28
200906238999141,Incidente,Com Trem De Pouso,Problema Sistema,SCF-NP,-15.7941,-47.8879,Brasília,DF,BRASIL,SBBR,2009-06-23 13:13:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201401145307951,Incidente,Descompressão Não Intencional / Explosiva,Problema Sistema,SCF-NP,-15.7941,-47.8879,Brasília,DF,BRASIL,SBBR,2014-01-14 17:48:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
200909262865305,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-15.7941,-47.8879,Brasília,DF,BRASIL,****,2009-09-26 18:45:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201302132032329,Incidente,Outros,Outros,OTHR,-15.7941,-47.8879,Brasília,DF,BRASIL,****,2013-02-13 17:20:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
200801075455523,Incidente,Perda De Componente No Solo,Problema Sistema,SCF-NP,-15.7941,-47.8879,Brasília,DF,BRASIL,SBBR,2008-01-07 19:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
200811173992901,Incidente,Sopro De Rotor,Outros,OTHR,-15.7941,-47.8879,Brasília,DF,BRASIL,****,2008-11-17 16:25:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201701241851071,Incidente,Com Trem De Pouso,Problema Sistema,SCF-NP,-15.8711,-47.9186,Brasília,DF,BRASIL,SBBR,2017-01-23 01:30:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201501115465148,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-15.7941,-47.8879,Brasília,DF,BRASIL,SBBR,2015-01-11 00:07:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201603170133337,Incidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-15.8711,-47.9186,Brasília,DF,BRASIL,SBBR,2016-03-16 22:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
200902212026791,Incidente,Falha Ou Mau Funcionamento De Sistema / Componente ,Falha Ou Mau Funcionamento De Sistema / Componente ,SCF-NP,-15.7941,-47.8879,Brasília,DF,BRASIL,SBBR,2009-02-21 21:30:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
200810062254043,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-15.7941,-47.8879,Brasília,DF,BRASIL,SBBR,2008-10-06 21:20:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201104187139368,Incidente,Colisão Com Obstáculos No Solo,Colisão No Solo,GCOL,-15.7941,-47.8879,Brasília,DF,BRASIL,****,2011-04-18 20:30:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201105167612999,Acidente,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-15.7941,-47.8879,Brasília,DF,BRASIL,****,2011-05-16 12:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201602251536597,Incidente,Tráfego Aéreo,Colisao Decolagem/Pouso,MAC,-15.8625,-47.9125,Brasília,DF,BRASIL,SBBR,2016-02-23 09:30:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201303084692749,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-15.7941,-47.8879,Brasília,DF,BRASIL,SBBR,2013-03-08 15:02:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201208281800684,Incidente,Falha Ou Mau Funcionamento De Sistema / Componente ,Falha Ou Mau Funcionamento De Sistema / Componente ,SCF-NP,-15.7941,-47.8879,Brasília,DF,BRASIL,SBBR,2012-08-28 18:30:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
200911185348373,Incidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-15.7941,-47.8879,Brasília,DF,BRASIL,SBBR,2009-11-18 14:26:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201403288335660,Acidente,Falha Ou Mau Funcionamento De Sistema / Componente ,Falha Ou Mau Funcionamento De Sistema / Componente ,SCF-NP,-15.7941,-47.8879,Brasília,DF,BRASIL,SBBR,2014-03-28 20:42:00,Ativa,A-066/CENIPA/2014,NÃO,0,1,NÃO,2018-08-28
200804092525235,Incidente,Outros,Outros,OTHR,-15.7941,-47.8879,Brasília,DF,BRASIL,SBBR,2008-04-09 11:35:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201503271796329,Incidente,Com Para-Brisas / Janela / Porta,Problema Sistema,SCF-NP,-15.7941,-47.8879,Brasília,DF,BRASIL,****,2015-03-27 14:55:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201510088971332,Incidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-15.8625,-47.7458,Brasília,DF,BRASIL,SBBR,2015-10-08 11:20:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201209298378788,Incidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-15.7941,-47.8879,Brasília,DF,BRASIL,****,2012-09-29 20:50:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201704272227279,Incidente,Pouso Brusco,Contato Anormal Com A Pista,ARC,-15.8397,-47.9242,Brasília,DF,BRASIL,****,2017-04-27 12:30:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201504201444278,Incidente,Falha Ou Mau Funcionamento De Sistema / Componente ,Falha Ou Mau Funcionamento De Sistema / Componente ,SCF-NP,-15.8711,-47.9186,Brasília,DF,BRASIL,SBBR,2015-04-20 22:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201408175579444,Incidente Grave,Pouso Sem Trem,Contato Anormal Com A Pista,ARC,-15.9372,-47.7272,Brasília,DF,BRASIL,****,2014-08-17 15:05:00,Finalizada,IG-138/CENIPA/2014,SIM,0,1,NÃO,2018-08-28
200911263304862,Incidente,Falha Ou Mau Funcionamento De Sistema / Componente ,Falha Ou Mau Funcionamento De Sistema / Componente ,SCF-NP,-15.7941,-47.8879,Brasília,DF,BRASIL,SBBR,2009-11-26 18:25:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
200802095240589,Incidente Grave,Com Trem De Pouso,Problema Sistema,SCF-NP,-15.7941,-47.8879,Brasília,DF,BRASIL,SBBR,2008-02-09 09:40:00,Ativa,A DEFINIR,NÃO,0,1,NÃO,2018-08-28
200904195514128,Incidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-15.7941,-47.8879,Brasília,DF,BRASIL,****,2009-04-19 13:42:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
200902095199284,Incidente,Com Para-Brisas / Janela / Porta,Problema Sistema,SCF-NP,-15.7941,-47.8879,Brasília,DF,BRASIL,SBBR,2009-02-09 15:48:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201402121022040,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-15.7941,-47.8879,Brasília,DF,BRASIL,SBBR,2014-02-12 14:25:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201606221316434,Incidente,Falha Ou Mau Funcionamento De Sistema / Componente ,Falha Ou Mau Funcionamento De Sistema / Componente ,SCF-NP,-15.8544,-48.0669,Brasília,DF,BRASIL,****,2016-06-13 20:30:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201112141688342,Incidente,Falha Do Motor No Solo,Problema Motor,SCF-PP,-15.7941,-47.8879,Brasília,DF,BRASIL,SBBR,2011-12-14 16:55:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201002214011247,Incidente Grave,Pouso Sem Trem,Contato Anormal Com A Pista,ARC,-15.8692,-47.9208,Brasília,DF,BRASIL,SBBR,2010-02-21 17:00:00,Finalizada,IG-052/CENIPA/2011,SIM,1,1,NÃO,2018-08-28
201605091937104,Incidente,Pouso Brusco,Contato Anormal Com A Pista,ARC,-15.8711,-47.9186,Brasília,DF,BRASIL,SBBR,2016-04-28 18:48:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201308066299610,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-15.7941,-47.8879,Brasília,DF,BRASIL,SBBR,2013-08-06 07:30:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201409139823428,Incidente,Com Trem De Pouso,Problema Sistema,SCF-NP,-15.7941,-47.8879,Brasília,DF,BRASIL,SBBR,2014-09-13 18:30:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
200804096893258,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-15.7941,-47.8879,Brasília,DF,BRASIL,SBBR,2008-04-09 11:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201612051454565,Incidente,Fumaça Na Cabine,Fogo/Fumaça (Sem Impacto),F-NI,-15.8692,-47.9208,Brasília,DF,BRASIL,SBBR,2016-11-29 19:40:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201402124772082,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-15.7941,-47.8879,Brasília,DF,BRASIL,SBBR,2014-02-12 14:10:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201109155790590,Incidente,Tráfego Aéreo,Colisao Decolagem/Pouso,MAC,-15.7941,-47.8879,Brasília,DF,BRASIL,****,2011-09-15 11:30:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
200812059260763,Incidente Grave,Perda De Componente Em Voo,Problema Sistema,SCF-NP,-15.7941,-47.8879,Brasília,DF,BRASIL,****,2008-12-05 09:55:00,Finalizada,IG-078/CENIPA/2011,SIM,15,1,NÃO,2018-08-28
200810015789221,Incidente,Outros,Outros,OTHR,-15.7941,-47.8879,Brasília,DF,BRASIL,SBBR,2008-10-01 06:34:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201409258846455,Incidente,Falha Ou Mau Funcionamento De Sistema / Componente ,Falha Ou Mau Funcionamento De Sistema / Componente ,SCF-NP,-15.7941,-47.8879,Brasília,DF,BRASIL,****,2014-09-25 19:35:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201204125520060,Incidente,Colisão Com Obstáculo Durante A Decolagem E Pouso,Colisao Decolagem/Pouso,CTOL,-15.7941,-47.8879,Brasília,DF,BRASIL,****,2012-04-12 19:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201302221854441,Incidente,Com Trem De Pouso,Problema Sistema,SCF-NP,-15.7941,-47.8879,Brasília,DF,BRASIL,SBBR,2013-02-22 14:42:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
200903133820094,Incidente,Falha Ou Mau Funcionamento De Sistema / Componente ,Falha Ou Mau Funcionamento De Sistema / Componente ,SCF-NP,-15.7941,-47.8879,Brasília,DF,BRASIL,SBBR,2009-03-13 12:10:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
200912238138403,Incidente,Outros,Outros,OTHR,-15.7941,-47.8879,Brasília,DF,BRASIL,SBBR,2009-12-23 23:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201609151240132,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-15.8711,-47.9186,Brasília,DF,BRASIL,SBBR,2016-09-13 23:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201108277638802,Acidente,Outros,Outros,OTHR,-15.7941,-47.8879,Brasília,DF,BRASIL,****,2011-08-27 21:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201301315719929,Incidente,Perda De Componente No Solo,Problema Sistema,SCF-NP,-15.7941,-47.8879,Brasília,DF,BRASIL,SBBR,2013-01-31 08:35:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201005201056539,Incidente Grave,Com Trem De Pouso,Problema Sistema,SCF-NP,-15.8692,-47.9208,Brasília,DF,BRASIL,SBBR,2010-05-20 22:20:00,Finalizada,IG-010/CENIPA/2013,SIM,8,1,NÃO,2018-08-28
200910046207171,Incidente,Superaquecimento,Problema Motor,SCF-PP,-15.7941,-47.8879,Brasília,DF,BRASIL,SBBR,2009-10-04 16:09:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201601261619195,Incidente Grave,Descompressão Não Intencional / Explosiva,Problema Sistema,SCF-NP,-15.8711,-47.9208,Brasília,DF,BRASIL,SBBR,2016-01-18 17:59:00,Ativa,IG-012/CENIPA/2016,NÃO,0,1,NÃO,2018-08-28
201410093482164,Incidente,Outros,Outros,OTHR,-15.8711,-47.9186,Brasília,DF,BRASIL,SBBR,2014-10-09 20:10:00,Finalizada,I-215/CENIPA/2014,SIM,5,1,NÃO,2018-08-28
200803068134999,Incidente,Vazamento De Outros Fluidos,Outros,OTHR,-15.7941,-47.8879,Brasília,DF,BRASIL,SBBR,2008-03-06 08:56:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201007047417372,Incidente,Falha Ou Mau Funcionamento De Sistema / Componente ,Falha Ou Mau Funcionamento De Sistema / Componente ,SCF-NP,-15.7941,-47.8879,Brasília,DF,BRASIL,****,2010-07-04 21:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
200809237516605,Incidente,Colisão De Veículo Com Aeronave,Colisão No Solo,GCOL,-15.7941,-47.8879,Brasília,DF,BRASIL,SBBR,2008-09-23 13:50:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201107192944291,Incidente Grave,Com Trem De Pouso,Problema Sistema,SCF-NP,-15.8692,-47.9208,Brasília,DF,BRASIL,SBBR,2011-07-19 20:50:00,Finalizada,IG-505/CENIPA/2015,SIM,0,1,NÃO,2018-08-28
201406087294163,Incidente,Outros,Outros,OTHR,-15.7941,-47.8879,Brasília,DF,BRASIL,SBBR,2014-06-08 17:05:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201506052347918,Incidente,Colisão Com Obstáculo Durante A Decolagem E Pouso,Colisao Decolagem/Pouso,CTOL,-15.8644,-47.9619,Brasília,DF,BRASIL,****,2015-06-05 00:35:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201402176978877,Incidente,Colisão Com Obstáculos No Solo,Colisão No Solo,GCOL,-15.7941,-47.8879,Brasília,DF,BRASIL,SBBR,2014-02-17 17:45:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201302044571963,Incidente,Colisão Com Obstáculos No Solo,Colisão No Solo,GCOL,-15.7941,-47.8879,Brasília,DF,BRASIL,SBBR,2013-02-04 19:10:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
200812159313947,Incidente,Falha Do Motor No Solo,Problema Motor,SCF-PP,-15.7941,-47.8879,Brasília,DF,BRASIL,SBBR,2008-12-15 02:30:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201009154428874,Incidente,Com Comandos De Voo,Problema Sistema,SCF-NP,-15.7941,-47.8879,Brasília,DF,BRASIL,SBBR,2010-09-15 13:09:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
200906157445247,Incidente,Com Trem De Pouso,Problema Sistema,SCF-NP,-15.7941,-47.8879,Brasília,DF,BRASIL,SBBR,2009-06-15 20:40:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201304303550348,Incidente,Colisão Com Obstáculos No Solo,Colisão No Solo,GCOL,-15.7941,-47.8879,Brasília,DF,BRASIL,SBBR,2013-04-30 21:00:00,Finalizada,IG-085/CENIPA/2013,NÃO,0,1,NÃO,2018-08-28
201201162339301,Incidente,Sopro De Reator,Outros,OTHR,-15.7941,-47.8879,Brasília,DF,BRASIL,SBBR,2012-01-16 16:47:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201005234419706,Incidente,Falha Ou Mau Funcionamento De Sistema / Componente ,Falha Ou Mau Funcionamento De Sistema / Componente ,SCF-NP,-15.7941,-47.8879,Brasília,DF,BRASIL,SBBR,2010-05-23 15:35:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201102148574522,Incidente Grave,Com Trem De Pouso,Problema Sistema,SCF-NP,-15.8692,-47.9208,Brasília,DF,BRASIL,SBBR,2011-02-14 14:45:00,Finalizada,IG-522/CENIPA/2015,SIM,0,1,NÃO,2018-08-28
200803144023423,Incidente Grave,Outros,Outros,OTHR,-15.7941,-47.8879,Brasília,DF,BRASIL,****,2008-03-14 16:14:00,Ativa,A DEFINIR,NÃO,0,1,NÃO,2018-08-28
201103031647981,Incidente,Falha Estrutural,Problema Sistema,SCF-NP,-15.7941,-47.8879,Brasília,DF,BRASIL,****,2011-03-03 21:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201301072855528,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-15.7941,-47.8879,Brasília,DF,BRASIL,SBBR,2013-01-07 20:58:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201008064328766,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-15.7941,-47.8879,Brasília,DF,BRASIL,SBBR,2010-08-06 23:55:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201302111701073,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-15.7941,-47.8879,Brasília,DF,BRASIL,SBBR,2013-02-11 12:28:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201304185086936,Incidente,Falha Ou Mau Funcionamento De Sistema / Componente ,Falha Ou Mau Funcionamento De Sistema / Componente ,SCF-NP,-15.7941,-47.8879,Brasília,DF,BRASIL,SBBR,2013-04-18 16:54:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201312107584253,Acidente,Pouso Sem Trem,Contato Anormal Com A Pista,ARC,-15.9417,-47.7203,Brasília,DF,BRASIL,SIQE,2013-12-10 12:05:00,Finalizada,A-217/CENIPA/2013,SIM,0,1,NÃO,2018-08-28
200908073385318,Acidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-15.7797,-47.9131,Brasília,DF,BRASIL,****,2009-08-07 20:40:00,Finalizada,A-564/CENIPA/2014,SIM,2,1,NÃO,2018-08-28
201412267034604,Incidente,Vazamento De Outros Fluidos,Outros,OTHR,-15.7941,-47.8879,Brasília,DF,BRASIL,****,2014-12-26 18:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201803091904444,Acidente,Colisão Com Obstáculos No Solo,Colisão No Solo,GCOL,-29.6592,-53.2886,Agudo,RS,BRASIL,****,2018-03-06 21:30:00,Ativa,A-040/CENIPA/2018,NÃO,0,1,NÃO,2018-08-28
200905273612921,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-10.8821,-61.9451,Ji-Paraná,RO,BRASIL,****,2009-05-27 11:34:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
200901313794551,Incidente Grave,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-10.8821,-61.9451,Ji-Paraná,RO,BRASIL,****,2009-01-31 00:15:00,Ativa,A DEFINIR,NÃO,0,1,SIM,2018-08-28
201711152026161,Acidente,Pouso Sem Trem,Contato Anormal Com A Pista,ARC,-10.8706,-61.8467,Ji-Paraná,RO,BRASIL,SBJI,2017-11-11 20:40:00,Ativa,A-141/CENIPA/2017,NÃO,0,1,NÃO,2018-08-28
201606211824565,Acidente,Perda De Componente Em Voo,Problema Sistema,SCF-NP,-10.9583,-61.9881,Ji-Paraná,RO,BRASIL,****,2016-06-21 10:30:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201209091794314,Acidente,Perda De Controle Em Voo,Perda De Controle Em Voo,LOC-I,-17.4272,-50.3533,Acreúna,GO,BRASIL,****,2012-09-09 20:00:00,Finalizada,A-044/CENIPA/2014,SIM,1,1,NÃO,2018-08-28
200811016390336,Acidente,Outros,Outros,OTHR,-22.3436,-49.0539,Bujari,AC,BRASIL,SBRB,2008-11-01 19:30:00,Finalizada,A-056/CENIPA/2010,SIM,2,1,NÃO,2018-08-28
201607082039587,Acidente,Outros,Outros,OTHR,-7.1979,-59.8857,Apuí,AM,BRASIL,****,2016-07-07 19:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
200809178404834,Incidente,Pouso Em Local Não Previsto,Outros,OTHR,-7.1979,-59.8857,Apuí,AM,BRASIL,****,2008-09-17 10:40:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201706241353561,Acidente,Causado Por Fenômeno Meteorológico Em Voo,Outros,OTHR,3.2483,-60.2467,Bonfim,RR,BRASIL,SSJL,2017-06-21 21:00:00,Finalizada,A-087/CENIPA/2017,SIM,0,1,NÃO,2018-08-28
201710191757029,Acidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,3.3503,-59.878,Bonfim,RR,BRASIL,****,2017-10-16 11:40:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201707050515445,Acidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,2.7917,-60.59,Cantá,RR,BRASIL,SWPD,2017-07-03 15:00:00,Ativa,A-089/CENIPA/2017,NÃO,0,1,NÃO,2018-08-28
201209245307007,Acidente,Desorientação Espacial,Médico,MED,-23.2,-44.5,Cantá,RR,BRASIL,****,2012-09-24 08:00:00,Finalizada,A-541/CENIPA/2015,SIM,0,1,NÃO,2018-08-28
201303118764325,Incidente Grave,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-11.9192,-60.9633,Pimenta Bueno,RO,BRASIL,****,2013-03-11 22:30:00,Finalizada,A-050/CENIPA/2013,NÃO,0,1,NÃO,2018-08-28
201412194646691,Acidente,Perda De Controle Em Voo,Perda De Controle Em Voo,LOC-I,-14.0922,-52.6764,Água Boa,MT,BRASIL,****,2014-12-19 16:16:00,Finalizada,A-205/CENIPA/2014,SIM,1,1,NÃO,2018-08-28
201505291228302,Acidente,Voo Controlado Contra O Terreno,Voo Controlado Contra O Terreno,CFIT,-4.4936,-71.5019,Atalaia Do Norte,AM,BRASIL,****,2015-05-29 23:17:00,Finalizada,A-081/CENIPA/2015,SIM,1,1,NÃO,2018-08-28
201304225704342,Acidente,Colisão Com Obstáculos No Solo,Colisão No Solo,GCOL,-6.6294,-72.7056,Atalaia Do Norte,AM,BRASIL,****,2013-04-22 19:00:00,Finalizada,A-035/CENIPA/2013,SIM,2,1,NÃO,2018-08-28
200903207404883,Incidente Grave,Pouso Em Local Não Previsto,Outros,OTHR,-5.9025,-42.6658,Água Branca,PI,BRASIL,****,2009-03-20 19:55:00,Finalizada,IG-067/CENIPA/2010,SIM,4,1,NÃO,2018-08-28
201105014916768,Acidente,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-19.2467,-53.1689,Água Clara,MS,BRASIL,****,2011-05-01 11:45:00,Finalizada,A-090/CENIPA/2011,SIM,6,1,NÃO,2018-08-28
201111275319058,Acidente,Colisão Com Obstáculo Durante A Decolagem E Pouso,Colisao Decolagem/Pouso,CTOL,-19.2669,-52.8117,Água Clara,MS,BRASIL,****,2011-11-27 10:10:00,Finalizada,A-534/CENIPA/2015,SIM,0,1,NÃO,2018-08-28
201603081528033,Acidente,Colisão Com Obstáculo Durante A Decolagem E Pouso,Colisao Decolagem/Pouso,CTOL,-19.2906,-57.8356,Água Clara,MS,BRASIL,****,2016-03-04 10:30:00,Finalizada,A-041/CENIPA/2016,SIM,0,1,NÃO,2018-08-28
201208258648892,Acidente,Perda De Controle Em Voo,Perda De Controle Em Voo,LOC-I,-19.9644,-53.1181,Água Clara,MS,BRASIL,****,2012-08-25 11:30:00,Finalizada,A-034/CENIPA/2013,SIM,2,1,NÃO,2018-08-28
200911122926403,Incidente,Com Trem De Pouso,Problema Sistema,SCF-NP,-20.4489,-52.8751,Água Clara,MS,BRASIL,****,2009-11-12 17:40:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201209237187634,Incidente,Outros,Outros,OTHR,-7.6307,-72.6725,Cruzeiro Do Sul,AC,BRASIL,****,2012-09-23 19:40:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201410091153809,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-7.6307,-72.6725,Cruzeiro Do Sul,AC,BRASIL,SBCZ,2014-10-09 14:40:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
200801295469886,Acidente,Pouso Brusco,Contato Anormal Com A Pista,ARC,-7.5994,-72.7694,Cruzeiro Do Sul,AC,BRASIL,SBCZ,2008-01-29 03:15:00,Finalizada,A-045/CENIPA/2010,SIM,1,1,NÃO,2018-08-28
201002066541663,Incidente,Tráfego Aéreo,Colisao Decolagem/Pouso,MAC,-7.6307,-72.6725,Cruzeiro Do Sul,AC,BRASIL,SBCZ,2010-02-06 22:30:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
200909265638413,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-7.6307,-72.6725,Cruzeiro Do Sul,AC,BRASIL,SBCZ,2009-09-26 20:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
